# SOURCE: Instituto Nacional de Estadistica (INE), official register.
# TITLE:  Relación de municipios y códigos por comunidades autónomas y provincias a 1 de enero de 2026
# URL:    https://www.ine.es/daco/daco42/codmun/diccionario26.xlsx
# INE Last-Modified: Fri, 13 Mar 2026 06:35:44 GMT
# sha256: 07f8e8d64eba73fe9d425196fe82f4e09a9886a287abd650e88ca8d98dd49052
# GENERATED: 2026-08-04T02:15:21Z by scripts/build-ine-gazetteer.py -- DO NOT HAND-EDIT.
# LANDING PAGE: https://www.ine.es/dyngs/INEbase/es/operacion.htm?c=Estadistica_C&cid=1254736177031
# CONTENT: one row per municipality -- the primary official denomination.
#          Municipalities ONLY; this register contains no pedanias or
#          sub-municipal entities. `ine` is the 5-digit CPRO+CMUN code.

ine,municipio,provincia,nombre_ine
46165,Massanassa,Valencia,Massanassa
46166,Meliana,Valencia,Meliana
46167,Millares,Valencia,Millares
46168,Miramar,Valencia,Miramar
46169,Mislata,Valencia,Mislata
46170,Moixent,Valencia,Moixent/Mogente
46171,Montcada,Valencia,Montcada/Moncada
46173,Montaverner,Valencia,Montaverner
46174,Montesa,Valencia,Montesa
46175,Montitxelvo,Valencia,Montitxelvo/Montichelvo
46176,Montroi,Valencia,Montroi/Montroy
46172,Montserrat,Valencia,Montserrat
46177,Museros,Valencia,Museros
46178,Nàquera,Valencia,Nàquera/Náquera
46179,Navarrés,Valencia,Navarrés
46180,Novetlè,Valencia,Novetlè
46181,Oliva,Valencia,Oliva
46183,l'Olleria,Valencia,"Olleria, l'"
46182,Olocau,Valencia,Olocau
46184,Ontinyent,Valencia,Ontinyent
46185,Otos,Valencia,Otos
46186,Paiporta,Valencia,Paiporta
46187,Palma de Gandía,Valencia,Palma de Gandía
46188,Palmera,Valencia,Palmera
46189,el Palomar,Valencia,"Palomar, el"
46190,Paterna,Valencia,Paterna
46191,Pedralba,Valencia,Pedralba
46192,Petrés,Valencia,Petrés
46193,Picanya,Valencia,Picanya
46194,Picassent,Valencia,Picassent
46195,Piles,Valencia,Piles
46196,Pinet,Valencia,Pinet
46199,la Pobla de Farnals,Valencia,"Pobla de Farnals, la"
46202,la Pobla de Vallbona,Valencia,"Pobla de Vallbona, la"
46200,la Pobla del Duc,Valencia,"Pobla del Duc, la"
46203,la Pobla Llarga,Valencia,"Pobla Llarga, la"
46197,Polinyà de Xúquer,Valencia,Polinyà de Xúquer
46198,Potries,Valencia,Potries
46205,Puçol,Valencia,Puçol
46201,Puebla de San Miguel,Valencia,Puebla de San Miguel
46204,el Puig de Santa Maria,Valencia,"Puig de Santa Maria, el"
46101,Quart de les Valls,Valencia,Quart de les Valls
46102,Quart de Poblet,Valencia,Quart de Poblet
46103,Quartell,Valencia,Quartell
46104,Quatretonda,Valencia,Quatretonda
46206,Quesa,Valencia,Quesa
46207,Rafelbunyol,Valencia,Rafelbunyol
46208,Rafelcofer,Valencia,Rafelcofer
46209,Rafelguaraf,Valencia,Rafelguaraf
46210,Ráfol de Salem,Valencia,Ráfol de Salem
46212,Real,Valencia,Real
46211,el Real de Gandia,Valencia,"Real de Gandia, el"
46213,Requena,Valencia,Requena
46214,Riba-roja de Túria,Valencia,Riba-roja de Túria
46215,Riola,Valencia,Riola
46216,Rocafort,Valencia,Rocafort
46217,Rotglà i Corberà,Valencia,Rotglà i Corberà
46218,Ròtova,Valencia,Ròtova
46219,Rugat,Valencia,Rugat
46220,Sagunt,Valencia,Sagunt/Sagunto
46221,Salem,Valencia,Salem
46903,San Antonio de Benagéber,Valencia,San Antonio de Benagéber
46222,Sant Joanet,Valencia,Sant Joanet
46223,Sedaví,Valencia,Sedaví
46224,Segart,Valencia,Segart
46225,Sellent,Valencia,Sellent
46226,Sempere,Valencia,Sempere
46227,Senyera,Valencia,Senyera
46228,Serra,Valencia,Serra
46229,Siete Aguas,Valencia,Siete Aguas
46230,Silla,Valencia,Silla
46231,Simat de la Valldigna,Valencia,Simat de la Valldigna
46232,Sinarcas,Valencia,Sinarcas
46233,Sollana,Valencia,Sollana
46234,Sot de Chera,Valencia,Sot de Chera
46235,Sueca,Valencia,Sueca
46236,Sumacàrcer,Valencia,Sumacàrcer
46237,Tavernes Blanques,Valencia,Tavernes Blanques
46238,Tavernes de la Valldigna,Valencia,Tavernes de la Valldigna
46239,Teresa de Cofrentes,Valencia,Teresa de Cofrentes
46240,Terrateig,Valencia,Terrateig
46241,Titaguas,Valencia,Titaguas
46242,Torrebaja,Valencia,Torrebaja
46243,Torrella,Valencia,Torrella
46244,Torrent,Valencia,Torrent
46245,Torres Torres,Valencia,Torres Torres
46246,Tous,Valencia,Tous
46247,Tuéjar,Valencia,Tuéjar
46248,Turís,Valencia,Turís
46249,Utiel,Valencia,Utiel
46250,València,Valencia,València
46251,Vallada,Valencia,Vallada
46252,Vallanca,Valencia,Vallanca
46253,Vallés,Valencia,Vallés
46254,Venta del Moro,Valencia,Venta del Moro
46255,Vilallonga,Valencia,Vilallonga/Villalonga
46256,Vilamarxant,Valencia,Vilamarxant
46258,Villar del Arzobispo,Valencia,Villar del Arzobispo
46259,Villargordo del Cabriel,Valencia,Villargordo del Cabriel
46260,Vinalesa,Valencia,Vinalesa
46145,Xàtiva,Valencia,Xàtiva
46143,Xeraco,Valencia,Xeraco
46146,Xeresa,Valencia,Xeresa
46110,Xirivella,Valencia,Xirivella
46261,Yátova,Valencia,Yátova
46262,La Yesa,Valencia,"Yesa, La"
46263,Zarra,Valencia,Zarra
47001,Adalia,Valladolid,Adalia
47002,Aguasal,Valladolid,Aguasal
47003,Aguilar de Campos,Valladolid,Aguilar de Campos
47004,Alaejos,Valladolid,Alaejos
47005,Alcazarén,Valladolid,Alcazarén
47006,Aldea de San Miguel,Valladolid,Aldea de San Miguel
47007,Aldeamayor de San Martín,Valladolid,Aldeamayor de San Martín
47008,Almenara de Adaja,Valladolid,Almenara de Adaja
47009,Amusquillo,Valladolid,Amusquillo
47010,Arroyo de la Encomienda,Valladolid,Arroyo de la Encomienda
47011,Ataquines,Valladolid,Ataquines
47012,Bahabón,Valladolid,Bahabón
47013,Barcial de la Loma,Valladolid,Barcial de la Loma
47014,Barruelo del Valle,Valladolid,Barruelo del Valle
47015,Becilla de Valderaduey,Valladolid,Becilla de Valderaduey
47016,Benafarces,Valladolid,Benafarces
47017,Bercero,Valladolid,Bercero
47018,Berceruelo,Valladolid,Berceruelo
47019,Berrueces,Valladolid,Berrueces
47020,Bobadilla del Campo,Valladolid,Bobadilla del Campo
47021,Bocigas,Valladolid,Bocigas
47022,Bocos de Duero,Valladolid,Bocos de Duero
47023,Boecillo,Valladolid,Boecillo
47024,Bolaños de Campos,Valladolid,Bolaños de Campos
47025,Brahojos de Medina,Valladolid,Brahojos de Medina
47026,Bustillo de Chaves,Valladolid,Bustillo de Chaves
47027,Cabezón de Pisuerga,Valladolid,Cabezón de Pisuerga
47028,Cabezón de Valderaduey,Valladolid,Cabezón de Valderaduey
47029,Cabreros del Monte,Valladolid,Cabreros del Monte
47030,Campaspero,Valladolid,Campaspero
47031,El Campillo,Valladolid,"Campillo, El"
47032,Camporredondo,Valladolid,Camporredondo
47033,Canalejas de Peñafiel,Valladolid,Canalejas de Peñafiel
47034,Canillas de Esgueva,Valladolid,Canillas de Esgueva
47035,Carpio,Valladolid,Carpio
47036,Casasola de Arión,Valladolid,Casasola de Arión
47037,Castrejón de Trabancos,Valladolid,Castrejón de Trabancos
47038,Castrillo de Duero,Valladolid,Castrillo de Duero
47039,Castrillo-Tejeriego,Valladolid,Castrillo-Tejeriego
47040,Castrobol,Valladolid,Castrobol
47041,Castrodeza,Valladolid,Castrodeza
47042,Castromembibre,Valladolid,Castromembibre
47043,Castromonte,Valladolid,Castromonte
47044,Castronuevo de Esgueva,Valladolid,Castronuevo de Esgueva
47045,Castronuño,Valladolid,Castronuño
47046,Castroponce,Valladolid,Castroponce
47047,Castroverde de Cerrato,Valladolid,Castroverde de Cerrato
47048,Ceinos de Campos,Valladolid,Ceinos de Campos
47049,Cervillego de la Cruz,Valladolid,Cervillego de la Cruz
47050,Cigales,Valladolid,Cigales
47051,Ciguñuela,Valladolid,Ciguñuela
47052,Cistérniga,Valladolid,Cistérniga
47053,Cogeces de Íscar,Valladolid,Cogeces de Íscar
47054,Cogeces del Monte,Valladolid,Cogeces del Monte
47055,Corcos,Valladolid,Corcos
47056,Corrales de Duero,Valladolid,Corrales de Duero
47057,Cubillas de Santa Marta,Valladolid,Cubillas de Santa Marta
47058,Cuenca de Campos,Valladolid,Cuenca de Campos
47059,Curiel de Duero,Valladolid,Curiel de Duero
47060,Encinas de Esgueva,Valladolid,Encinas de Esgueva
47061,Esguevillas de Esgueva,Valladolid,Esguevillas de Esgueva
47062,Fombellida,Valladolid,Fombellida
47063,Fompedraza,Valladolid,Fompedraza
47064,Fontihoyuelo,Valladolid,Fontihoyuelo
47065,Fresno el Viejo,Valladolid,Fresno el Viejo
47066,Fuensaldaña,Valladolid,Fuensaldaña
47067,Fuente el Sol,Valladolid,Fuente el Sol
47068,Fuente-Olmedo,Valladolid,Fuente-Olmedo
47069,Gallegos de Hornija,Valladolid,Gallegos de Hornija
47070,Gatón de Campos,Valladolid,Gatón de Campos
47071,Geria,Valladolid,Geria
47073,Herrín de Campos,Valladolid,Herrín de Campos
47074,Hornillos de Eresma,Valladolid,Hornillos de Eresma
47075,Íscar,Valladolid,Íscar
47076,Laguna de Duero,Valladolid,Laguna de Duero
47077,Langayo,Valladolid,Langayo
47079,Llano de Olmedo,Valladolid,Llano de Olmedo
47078,Lomoviejo,Valladolid,Lomoviejo
47080,Manzanillo,Valladolid,Manzanillo
47081,Marzales,Valladolid,Marzales
47082,Matapozuelos,Valladolid,Matapozuelos
47083,Matilla de los Caños,Valladolid,Matilla de los Caños
47084,Mayorga,Valladolid,Mayorga
47086,Medina de Rioseco,Valladolid,Medina de Rioseco
47085,Medina del Campo,Valladolid,Medina del Campo
47087,Megeces,Valladolid,Megeces
47088,Melgar de Abajo,Valladolid,Melgar de Abajo
47089,Melgar de Arriba,Valladolid,Melgar de Arriba
47090,Mojados,Valladolid,Mojados
47091,Monasterio de Vega,Valladolid,Monasterio de Vega
47092,Montealegre de Campos,Valladolid,Montealegre de Campos
47093,Montemayor de Pililla,Valladolid,Montemayor de Pililla
47094,Moral de la Reina,Valladolid,Moral de la Reina
47095,Moraleja de las Panaderas,Valladolid,Moraleja de las Panaderas
47096,Morales de Campos,Valladolid,Morales de Campos
47097,Mota del Marqués,Valladolid,Mota del Marqués
47098,Mucientes,Valladolid,Mucientes
47099,La Mudarra,Valladolid,"Mudarra, La"
47100,Muriel,Valladolid,Muriel
47101,Nava del Rey,Valladolid,Nava del Rey
47102,Nueva Villa de las Torres,Valladolid,Nueva Villa de las Torres
47103,Olivares de Duero,Valladolid,Olivares de Duero
47104,Olmedo,Valladolid,Olmedo
47105,Olmos de Esgueva,Valladolid,Olmos de Esgueva
47106,Olmos de Peñafiel,Valladolid,Olmos de Peñafiel
47109,Palazuelo de Vedija,Valladolid,Palazuelo de Vedija
47110,La Parrilla,Valladolid,"Parrilla, La"
47111,La Pedraja de Portillo,Valladolid,"Pedraja de Portillo, La"
47112,Pedrajas de San Esteban,Valladolid,Pedrajas de San Esteban
47113,Pedrosa del Rey,Valladolid,Pedrosa del Rey
47114,Peñafiel,Valladolid,Peñafiel
47115,Peñaflor de Hornija,Valladolid,Peñaflor de Hornija
47116,Pesquera de Duero,Valladolid,Pesquera de Duero
47117,Piña de Esgueva,Valladolid,Piña de Esgueva
47118,Piñel de Abajo,Valladolid,Piñel de Abajo
47119,Piñel de Arriba,Valladolid,Piñel de Arriba
47121,Pollos,Valladolid,Pollos
47122,Portillo,Valladolid,Portillo
47123,Pozal de Gallinas,Valladolid,Pozal de Gallinas
47124,Pozaldez,Valladolid,Pozaldez
47125,Pozuelo de la Orden,Valladolid,Pozuelo de la Orden
47126,Puras,Valladolid,Puras
47127,Quintanilla de Arriba,Valladolid,Quintanilla de Arriba
47129,Quintanilla de Onésimo,Valladolid,Quintanilla de Onésimo
47130,Quintanilla de Trigueros,Valladolid,Quintanilla de Trigueros
47128,Quintanilla del Molar,Valladolid,Quintanilla del Molar
47131,Rábano,Valladolid,Rábano
47132,Ramiro,Valladolid,Ramiro
47133,Renedo de Esgueva,Valladolid,Renedo de Esgueva
47134,Roales de Campos,Valladolid,Roales de Campos
47135,Robladillo,Valladolid,Robladillo
47137,Roturas,Valladolid,Roturas
47138,Rubí de Bracamonte,Valladolid,Rubí de Bracamonte
47139,Rueda,Valladolid,Rueda
47140,Saelices de Mayorga,Valladolid,Saelices de Mayorga
47141,Salvador de Zapardiel,Valladolid,Salvador de Zapardiel
47142,San Cebrián de Mazote,Valladolid,San Cebrián de Mazote
47143,San Llorente,Valladolid,San Llorente
47144,San Martín de Valvení,Valladolid,San Martín de Valvení
47145,San Miguel del Arroyo,Valladolid,San Miguel del Arroyo
47146,San Miguel del Pino,Valladolid,San Miguel del Pino
47147,San Pablo de la Moraleja,Valladolid,San Pablo de la Moraleja
47148,San Pedro de Latarce,Valladolid,San Pedro de Latarce
47149,San Pelayo,Valladolid,San Pelayo
47150,San Román de Hornija,Valladolid,San Román de Hornija
47151,San Salvador,Valladolid,San Salvador
47156,San Vicente del Palacio,Valladolid,San Vicente del Palacio
47152,Santa Eufemia del Arroyo,Valladolid,Santa Eufemia del Arroyo
47153,Santervás de Campos,Valladolid,Santervás de Campos
47154,Santibáñez de Valcorba,Valladolid,Santibáñez de Valcorba
47155,Santovenia de Pisuerga,Valladolid,Santovenia de Pisuerga
47157,Sardón de Duero,Valladolid,Sardón de Duero
47158,La Seca,Valladolid,"Seca, La"
47159,Serrada,Valladolid,Serrada
47160,Siete Iglesias de Trabancos,Valladolid,Siete Iglesias de Trabancos
47161,Simancas,Valladolid,Simancas
47162,Tamariz de Campos,Valladolid,Tamariz de Campos
47163,Tiedra,Valladolid,Tiedra
47164,Tordehumos,Valladolid,Tordehumos
47165,Tordesillas,Valladolid,Tordesillas
47169,Torre de Esgueva,Valladolid,Torre de Esgueva
47170,Torre de Peñafiel,Valladolid,Torre de Peñafiel
47166,Torrecilla de la Abadesa,Valladolid,Torrecilla de la Abadesa
47167,Torrecilla de la Orden,Valladolid,Torrecilla de la Orden
47168,Torrecilla de la Torre,Valladolid,Torrecilla de la Torre
47171,Torrelobatón,Valladolid,Torrelobatón
47172,Torrescárcela,Valladolid,Torrescárcela
47173,Traspinedo,Valladolid,Traspinedo
47174,Trigueros del Valle,Valladolid,Trigueros del Valle
47175,Tudela de Duero,Valladolid,Tudela de Duero
47176,La Unión de Campos,Valladolid,"Unión de Campos, La"
47177,Urones de Castroponce,Valladolid,Urones de Castroponce
47178,Urueña,Valladolid,Urueña
47179,Valbuena de Duero,Valladolid,Valbuena de Duero
47180,Valdearcos de la Vega,Valladolid,Valdearcos de la Vega
47181,Valdenebro de los Valles,Valladolid,Valdenebro de los Valles
47182,Valdestillas,Valladolid,Valdestillas
47183,Valdunquillo,Valladolid,Valdunquillo
47186,Valladolid,Valladolid,Valladolid
47184,Valoria la Buena,Valladolid,Valoria la Buena
47185,Valverde de Campos,Valladolid,Valverde de Campos
47187,Vega de Ruiponce,Valladolid,Vega de Ruiponce
47188,Vega de Valdetronco,Valladolid,Vega de Valdetronco
47189,Velascálvaro,Valladolid,Velascálvaro
47190,Velilla,Valladolid,Velilla
47191,Velliza,Valladolid,Velliza
47192,Ventosa de la Cuesta,Valladolid,Ventosa de la Cuesta
47193,Viana de Cega,Valladolid,Viana de Cega
47195,Villabáñez,Valladolid,Villabáñez
47196,Villabaruz de Campos,Valladolid,Villabaruz de Campos
47197,Villabrágima,Valladolid,Villabrágima
47198,Villacarralón,Valladolid,Villacarralón
47199,Villacid de Campos,Valladolid,Villacid de Campos
47200,Villaco,Valladolid,Villaco
47203,Villafrades de Campos,Valladolid,Villafrades de Campos
47204,Villafranca de Duero,Valladolid,Villafranca de Duero
47205,Villafrechós,Valladolid,Villafrechós
47206,Villafuerte,Valladolid,Villafuerte
47207,Villagarcía de Campos,Valladolid,Villagarcía de Campos
47208,Villagómez la Nueva,Valladolid,Villagómez la Nueva
47209,Villalán de Campos,Valladolid,Villalán de Campos
47210,Villalar de los Comuneros,Valladolid,Villalar de los Comuneros
47211,Villalba de la Loma,Valladolid,Villalba de la Loma
47212,Villalba de los Alcores,Valladolid,Villalba de los Alcores
47213,Villalbarba,Valladolid,Villalbarba
47214,Villalón de Campos,Valladolid,Villalón de Campos
47215,Villamuriel de Campos,Valladolid,Villamuriel de Campos
47216,Villán de Tordesillas,Valladolid,Villán de Tordesillas
47217,Villanubla,Valladolid,Villanubla
47218,Villanueva de Duero,Valladolid,Villanueva de Duero
47219,Villanueva de la Condesa,Valladolid,Villanueva de la Condesa
47220,Villanueva de los Caballeros,Valladolid,Villanueva de los Caballeros
47221,Villanueva de los Infantes,Valladolid,Villanueva de los Infantes
47222,Villanueva de San Mancio,Valladolid,Villanueva de San Mancio
47223,Villardefrades,Valladolid,Villardefrades
47224,Villarmentero de Esgueva,Valladolid,Villarmentero de Esgueva
47225,Villasexmir,Valladolid,Villasexmir
47226,Villavaquerín,Valladolid,Villavaquerín
47227,Villavellid,Valladolid,Villavellid
47228,Villaverde de Medina,Valladolid,Villaverde de Medina
47229,Villavicencio de los Caballeros,Valladolid,Villavicencio de los Caballeros
47194,Viloria,Valladolid,Viloria
47230,Wamba,Valladolid,Wamba
47231,Zaratán,Valladolid,Zaratán
47232,La Zarza,Valladolid,"Zarza, La"
48001,Abadiño,Bizkaia,Abadiño
48002,Abanto y Ciérvana-Abanto Zierbena,Bizkaia,Abanto y Ciérvana-Abanto Zierbena
48911,Ajangiz,Bizkaia,Ajangiz
48912,Alonsotegi,Bizkaia,Alonsotegi
48003,Amorebieta-Etxano,Bizkaia,Amorebieta-Etxano
48004,Amoroto,Bizkaia,Amoroto
48005,Arakaldo,Bizkaia,Arakaldo
48006,Arantzazu,Bizkaia,Arantzazu
48093,Areatza,Bizkaia,Areatza
48009,Arrankudiaga-Zollo,Bizkaia,Arrankudiaga-Zollo
48914,Arratzu,Bizkaia,Arratzu
48010,Arrieta,Bizkaia,Arrieta
48011,Arrigorriaga,Bizkaia,Arrigorriaga
48023,Artea,Bizkaia,Artea
48008,Artzentales,Bizkaia,Artzentales
48091,Atxondo,Bizkaia,Atxondo
48070,Aulesti,Bizkaia,Aulesti
48012,Bakio,Bizkaia,Bakio
48090,Balmaseda,Bizkaia,Balmaseda
48013,Barakaldo,Bizkaia,Barakaldo
48014,Barrika,Bizkaia,Barrika
48015,Basauri,Bizkaia,Basauri
48092,Bedia,Bizkaia,Bedia
48016,Berango,Bizkaia,Berango
48017,Bermeo,Bizkaia,Bermeo
48018,Berriatua,Bizkaia,Berriatua
48019,Berriz,Bizkaia,Berriz
48020,Bilbao,Bizkaia,Bilbao
48021,Busturia,Bizkaia,Busturia
48901,Derio,Bizkaia,Derio
48026,Dima,Bizkaia,Dima
48027,Durango,Bizkaia,Durango
48028,Ea,Bizkaia,Ea
48031,Elantxobe,Bizkaia,Elantxobe
48032,Elorrio,Bizkaia,Elorrio
48902,Erandio,Bizkaia,Erandio
48033,Ereño,Bizkaia,Ereño
48034,Ermua,Bizkaia,Ermua
48079,Errigoiti,Bizkaia,Errigoiti
48029,Etxebarri,Bizkaia,Etxebarri
48030,Etxebarria,Bizkaia,Etxebarria
48906,Forua,Bizkaia,Forua
48035,Fruiz,Bizkaia,Fruiz
48036,Galdakao,Bizkaia,Galdakao
48037,Galdames,Bizkaia,Galdames
48038,Gamiz-Fika,Bizkaia,Gamiz-Fika
48039,Garai,Bizkaia,Garai
48040,Gatika,Bizkaia,Gatika
48041,Gautegiz Arteaga,Bizkaia,Gautegiz Arteaga
48046,Gernika-Lumo,Bizkaia,Gernika-Lumo
48044,Getxo,Bizkaia,Getxo
48047,Gizaburuaga,Bizkaia,Gizaburuaga
48042,Gordexola,Bizkaia,Gordexola
48043,Gorliz,Bizkaia,Gorliz
48045,Güeñes,Bizkaia,Güeñes
48048,Ibarrangelu,Bizkaia,Ibarrangelu
48094,Igorre,Bizkaia,Igorre
48049,Ispaster,Bizkaia,Ispaster
48910,Iurreta,Bizkaia,Iurreta
48050,Izurtza,Bizkaia,Izurtza
48022,Karrantza Harana,Bizkaia,Karrantza Harana/Valle de Carranza
48907,Kortezubi,Bizkaia,Kortezubi
48051,Lanestosa,Bizkaia,Lanestosa
48052,Larrabetzu,Bizkaia,Larrabetzu
48053,Laukiz,Bizkaia,Laukiz
48054,Leioa,Bizkaia,Leioa
48057,Lekeitio,Bizkaia,Lekeitio
48055,Lemoa,Bizkaia,Lemoa
48056,Lemoiz,Bizkaia,Lemoiz
48081,Lezama,Bizkaia,Lezama
48903,Loiu,Bizkaia,Loiu
48058,Mallabia,Bizkaia,Mallabia
48059,Mañaria,Bizkaia,Mañaria
48060,Markina-Xemein,Bizkaia,Markina-Xemein
48061,Maruri-Jatabe,Bizkaia,Maruri-Jatabe
48062,Mendata,Bizkaia,Mendata
48063,Mendexa,Bizkaia,Mendexa
48064,Meñaka,Bizkaia,Meñaka
48066,Morga,Bizkaia,Morga
48068,Mundaka,Bizkaia,Mundaka
48069,Mungia,Bizkaia,Mungia
48007,Munitibar-Arbatzegi Gerrikaitz,Bizkaia,Munitibar-Arbatzegi Gerrikaitz
48908,Murueta,Bizkaia,Murueta
48071,Muskiz,Bizkaia,Muskiz
48067,Muxika,Bizkaia,Muxika
48909,Nabarniz,Bizkaia,Nabarniz
48073,Ondarroa,Bizkaia,Ondarroa
48075,Orozko,Bizkaia,Orozko
48083,Ortuella,Bizkaia,Ortuella
48072,Otxandio,Bizkaia,Otxandio
48077,Plentzia,Bizkaia,Plentzia
48078,Portugalete,Bizkaia,Portugalete
48082,Santurtzi,Bizkaia,Santurtzi
48084,Sestao,Bizkaia,Sestao
48904,Sondika,Bizkaia,Sondika
48085,Sopela,Bizkaia,Sopela
48086,Sopuerta,Bizkaia,Sopuerta
48076,Sukarrieta,Bizkaia,Sukarrieta
48087,Trucios-Turtzioz,Bizkaia,Trucios-Turtzioz
48088,Ubide,Bizkaia,Ubide
48065,Ugao-Miraballes,Bizkaia,Ugao-Miraballes
48089,Urduliz,Bizkaia,Urduliz
48074,Urduña,Bizkaia,Urduña/Orduña
48916,Usansolo,Bizkaia,Usansolo
48080,Valle de Trápaga-Trapagaran,Bizkaia,Valle de Trápaga-Trapagaran
48095,Zaldibar,Bizkaia,Zaldibar
48096,Zalla,Bizkaia,Zalla
48905,Zamudio,Bizkaia,Zamudio
48097,Zaratamo,Bizkaia,Zaratamo
48024,Zeanuri,Bizkaia,Zeanuri
48025,Zeberio,Bizkaia,Zeberio
48913,Zierbena,Bizkaia,Zierbena
48915,Ziortza-Bolibar,Bizkaia,Ziortza-Bolibar
49002,Abezames,Zamora,Abezames
49003,Alcañices,Zamora,Alcañices
49004,Alcubilla de Nogales,Zamora,Alcubilla de Nogales
49005,Alfaraz de Sayago,Zamora,Alfaraz de Sayago
49006,Algodre,Zamora,Algodre
49007,Almaraz de Duero,Zamora,Almaraz de Duero
49008,Almeida de Sayago,Zamora,Almeida de Sayago
49009,Andavías,Zamora,Andavías
49010,Arcenillas,Zamora,Arcenillas
49011,Arcos de la Polvorosa,Zamora,Arcos de la Polvorosa
49012,Argañín,Zamora,Argañín
49013,Argujillo,Zamora,Argujillo
49014,Arquillinos,Zamora,Arquillinos
49015,Arrabalde,Zamora,Arrabalde
49016,Aspariegos,Zamora,Aspariegos
49017,Asturianos,Zamora,Asturianos
49018,Ayoó de Vidriales,Zamora,Ayoó de Vidriales
49019,Barcial del Barco,Zamora,Barcial del Barco
49020,Belver de los Montes,Zamora,Belver de los Montes
49021,Benavente,Zamora,Benavente
49022,Benegiles,Zamora,Benegiles
49023,Bermillo de Sayago,Zamora,Bermillo de Sayago
49024,La Bóveda de Toro,Zamora,"Bóveda de Toro, La"
49025,Bretó,Zamora,Bretó
49026,Bretocino,Zamora,Bretocino
49027,Brime de Sog,Zamora,Brime de Sog
49028,Brime de Urz,Zamora,Brime de Urz
49029,Burganes de Valverde,Zamora,Burganes de Valverde
49030,Bustillo del Oro,Zamora,Bustillo del Oro
49031,Cabañas de Sayago,Zamora,Cabañas de Sayago
49032,Calzadilla de Tera,Zamora,Calzadilla de Tera
49033,Camarzana de Tera,Zamora,Camarzana de Tera
49034,Cañizal,Zamora,Cañizal
49035,Cañizo,Zamora,Cañizo
49036,Carbajales de Alba,Zamora,Carbajales de Alba
49037,Carbellino,Zamora,Carbellino
49038,Casaseca de Campeán,Zamora,Casaseca de Campeán
49039,Casaseca de las Chanas,Zamora,Casaseca de las Chanas
49040,Castrillo de la Guareña,Zamora,Castrillo de la Guareña
49041,Castrogonzalo,Zamora,Castrogonzalo
49042,Castronuevo,Zamora,Castronuevo
49043,Castroverde de Campos,Zamora,Castroverde de Campos
49044,Cazurra,Zamora,Cazurra
49046,Cerecinos de Campos,Zamora,Cerecinos de Campos
